"","gene","logFC","p_val","bonferroni","padj"
"99","UFC1",0.188430112679233,2.56945443709189e-12,3.03709514464261e-09,4.1604043077296e-11
"104","MPC2",0.186381276062547,7.71483258956028e-07,0.000911893212086025,3.73726726264764e-06
"114","MDM4",-0.369081379845075,4.95749689097781e-11,5.85976132513577e-08,5.91895083347047e-10
"116","FCMR",-0.424432935444244,1.42081095866737e-19,1.67939855314483e-16,1.04962409571552e-17
"121","ARF1",0.233983463647393,9.86986655652942e-08,0.000116661822698178,5.60874147587393e-07
"122","GUK1",0.190783508967497,2.80222338356163e-08,3.31222803936984e-05,1.80996067725128e-07
"125","ARID4B",0.221409040419647,6.42033499900965e-10,7.58883596882941e-07,5.92877810064798e-09
"129","YWHAQ",0.25731361381538,2.56453867987463e-08,3.03128471961181e-05,1.66554105473176e-07
"133","HADHA",-0.273605893961438,1.3262135422168e-13,1.56758440690026e-10,2.85015346709137e-12
"138","LBH",-0.296519119571103,1.0200518612125e-08,1.20570129995317e-05,7.39694049051025e-08
"142","SRSF7",0.290522600506723,1.41711290758569e-06,0.00167502745676629,6.49235448359026e-06
"143","EML4",0.234342179274872,1.48743669790166e-06,0.00175815017691977,6.78822462131184e-06
"149","MDH1",0.215222961080234,2.87548082891728e-06,0.00339881833978022,1.24044464955482e-05
"151","ACTR2",-0.128207919242271,1.23041952686007e-05,0.014543558807486,4.60239202768545e-05
"153","AAK1",-0.270350669911881,1.14611875433185e-05,0.0135471236762025,4.30067418292143e-05
"162","VAMP8",0.223211415984734,3.24946412461886e-06,0.00384086659529949,1.38160668895665e-05
"163","VAMP5",0.182053284532425,3.13636797308014e-05,0.0370718694418073,0.000106223121609763
"165","GNLY",-0.639506680744377,1.48791393085649e-22,1.75871426627237e-19,2.93119044378729e-20
"166","CHMP3",-0.263050325802759,1.03892006433185e-15,1.22800351604025e-12,3.31892842173041e-14
"168","DUSP2",0.584224946219299,2.10134566765184e-10,2.48379057916447e-07,2.12289793090981e-09
"170","MGAT4A",-0.368606887856178,7.86935706807235e-07,0.000930158005446151,3.79656328753531e-06
"176","DBI",0.212592270607788,1.17792548346081e-06,0.00139230792145068,5.5470435117557e-06
"177","GYPC",-0.203517625932667,6.86632940807613e-06,0.00811600136034598,2.69634596689235e-05
"181","UBXN4",0.190705623295141,2.6133101868793e-15,3.08893264089133e-12,7.92034010484956e-14
"183","CXCR4",0.443801779817525,1.10933477166178e-07,0.000131123370010423,6.18506462313316e-07
"187","PRPF40A",0.128861199632875,5.60620266138691e-07,0.000662653154575932,2.77260734132189e-06
"188","CYTIP",0.246410357087729,2.1259457072253e-07,0.00025128678259403,1.10699023169176e-06
