"","logFC","logCPM","F","PValue","bonferroni"
"GNAS",0.226806640741548,7.8330849040238,58.308450046849,5.23254933016819e-13,6.17964075892863e-10
"ALOX5AP",0.542736893912583,7.86524104671851,57.7900661239885,6.47046771359749e-13,7.64162236975864e-10
"CARD16",0.414938387563854,7.94430006721892,57.5721789807997,7.07530521176065e-13,8.35593545508933e-10
"IL32",0.483886930004765,11.4522287794498,57.3326035391245,7.8057275765508e-13,9.21856426790649e-10
"ENO1",0.298800834647728,8.992948937666,57.2182095744166,8.18146394536921e-13,9.66230891948104e-10
"PCBP2",-0.189477452869186,9.06091010627951,57.1085975775925,8.55844455391628e-13,1.01075230181751e-09
"BAZ1A",0.251433295674999,7.46875555308162,56.8347661029567,9.58028261582783e-13,1.13143137692927e-09
"PHPT1",0.383480935238445,7.16828124137596,56.7039367472933,1.01110985165822e-12,1.19412073480835e-09
"MAP1LC3B",0.249054886286337,7.55399086596538,56.4992452994838,1.09992961698962e-12,1.29901687766475e-09
"PGK1",0.220647426270388,8.36823314038775,56.1141878083028,1.2890077219878e-12,1.5223181196676e-09
"S100A4",0.509502856446863,11.8645660556514,56.1032809121598,1.29474155798616e-12,1.52908977998165e-09
"BUD31",0.277107682823166,7.22176743885576,55.9299936088467,1.39107160013546e-12,1.64285555975998e-09
"SBDS",0.464627456312845,8.46899833766576,55.4395966570383,1.70319835277945e-12,2.01147725463254e-09
"HLA-C",0.389420055104203,11.8809099787886,55.1125304628691,1.9499444115721e-12,2.30288435006665e-09
"SNRPB",0.21421956063012,8.19535809420194,54.5023003080198,2.51137621968056e-12,2.96593531544274e-09
"PPP2R5C",0.274506158868205,8.97545898064607,54.2120491830564,2.8328905713998e-12,3.34564376482316e-09
"ACAP1",0.286317636488419,8.68627644303624,54.0726927422003,3.00182813808373e-12,3.54515903107688e-09
"RHOA",0.147857410915897,8.64076177964241,53.7843010847483,3.38434449138703e-12,3.99691084432808e-09
"TATDN1",-0.307661847900062,6.97637781440981,53.5655461542934,3.70807740671181e-12,4.37923941732665e-09
"PDIA3",0.235350046166706,8.16913835778664,53.4911408017026,3.82379345592081e-12,4.51590007144247e-09
"GSTO1",0.289695903211966,7.24576547228676,53.3025016663051,4.13712977362952e-12,4.88595026265647e-09
"ISG20",0.371273743197082,9.32179282503999,53.0271189880446,4.63963619719559e-12,5.47941034888799e-09
"TUBA1A",0.452187352023374,8.4373017762332,52.7658598065391,5.1745232493628e-12,6.11111195749746e-09
"IKZF1",-0.273813418995066,8.1080326327894,52.1471358718938,6.70268931829126e-12,7.91587608490197e-09
"PTPRCAP",0.246787137107968,9.88169902346425,51.8840346203675,7.48293264480261e-12,8.83734345351189e-09
"DUSP2",0.602940140369128,7.95713966508583,51.4444939361836,8.99848998808188e-12,1.06272166759247e-08
"SPOCK2",0.266140561746504,7.8797225591906,50.7085262403502,1.22609211986684e-11,1.44801479356273e-08
"TMEM50A",0.313873191393786,7.92525157447104,50.2044568550573,1.51619036781984e-11,1.79062082439523e-08
"TXN",0.430717419965938,8.23987366367173,49.931043693865,1.70153126562443e-11,2.00950842470246e-08
"OGA",-0.232969504666641,7.55294180484923,49.4796089214016,2.05928617377145e-11,2.43201697122408e-08
"GPX1",0.160140422260864,8.28724725585823,49.4049242691164,2.12517160446487e-11,2.50982766487301e-08
"CHCHD2",0.231121045192415,9.71453117901639,49.1549109431869,2.36223621943468e-11,2.78980097515235e-08
"UBC",0.298259707554156,10.6529232947562,49.0115360248395,2.51011782425321e-11,2.96444915044304e-08
"EZR",0.353021950634394,7.8023198526839,48.776657292071,2.77313271463981e-11,3.27506973598962e-08
"NDUFS6",0.25692198608207,7.62035624194093,48.1720289413552,3.58469334788819e-11,4.23352284385595e-08
"ARID4B",0.219504402008513,8.09366360016386,48.0037408297818,3.85034658397144e-11,4.54725931567028e-08
"PHF11",0.247407665950416,6.98814135031158,47.7717393952378,4.25057590182358e-11,5.01993014005364e-08
"TTC39C",0.244694846332026,7.7883784263049,47.7461346402067,4.29652090842398e-11,5.07419119284871e-08
"SSB",0.162809008561668,8.06527120210821,47.7348309959414,4.31710832822597e-11,5.09850493563487e-08
"NCF1",-0.349510324837844,7.33739619597945,47.6089881225415,4.55528096458794e-11,5.37978681917836e-08
"TTC19",-0.280093774340487,7.29786499660552,47.3281073041678,5.13455495435464e-11,6.06390940109282e-08
"BTG1",0.26310442642853,11.5603126908717,47.0127356828578,5.87297053952251e-11,6.93597820717609e-08
"NFKBIA",0.543201304031565,9.54131256049091,46.9838392854346,5.94589373150918e-11,7.02210049691234e-08
"ZC3HAV1",-0.291778024499692,7.89703431466212,46.7415341847664,6.5948798877878e-11,7.78855314747739e-08
"RNF7",0.224025138571622,7.35139414725191,46.7280111407358,6.63355567958484e-11,7.8342292575897e-08
"FKBP11",0.317691718491076,7.36441718885769,46.6105184236587,6.97521347446846e-11,8.23772711334725e-08
"CMTM6",0.336899036549323,7.38579380092838,46.0664502044922,8.80426456419752e-11,1.03978364503173e-07
"ATF7IP2",-0.417534552593455,8.09501130177471,45.9783560786801,9.14232225860039e-11,1.07970825874071e-07
"S100A11",0.480168481211718,8.79522658591413,45.9265975437404,9.34693194026469e-11,1.10387266214526e-07
"CELF2",-0.245950641761433,8.36965045269434,45.7094679910187,1.02594643687607e-10,1.21164274195063e-07
"ARPC1B",0.276329891716246,9.27767673440355,45.6821308265527,1.03801232676e-10,1.22589255790356e-07
"PPIA",0.141559313851446,9.98187018677966,45.1871428361717,1.28392841836992e-10,1.51631946209487e-07
"NAE1",-0.19345627229443,6.83882505033236,45.1009975415822,1.33275351324173e-10,1.57398189913848e-07
"CSDE1",-0.268954008650188,8.20877363068923,45.0246543164497,1.37694438607924e-10,1.62617131995959e-07
"S100A6",0.279812707480961,11.1266674397165,44.0648501374824,2.08244528877554e-10,2.45936788604391e-07
"IL2RG",0.27302920049873,9.21150095070205,44.0291572891426,2.11481064377444e-10,2.49759137029762e-07
"AURKAIP1",0.210296146235266,7.63736724373626,43.8708283535391,2.26476522590475e-10,2.67468773179351e-07
"DYNLL1",0.45017208276899,7.67234993681757,43.6120394086189,2.53292879510894e-10,2.99138890702366e-07
"PAXX",0.2052359532267,7.60004570951301,43.3545561063193,2.83159655283923e-10,3.34411552890313e-07
"TTC3",-0.206564073823666,8.06033060309488,43.3093485798641,2.88747391016782e-10,3.41010668790819e-07
"MYL12B",0.237792973242396,9.66668064903881,43.3032475879123,2.89493447149769e-10,3.41891761083877e-07
"TNRC6B",-0.219518634570466,8.81937124064999,42.9816249345436,3.328077338538e-10,3.93045933681338e-07
"DDX24",0.220056799942911,9.02449853094509,42.9476843286997,3.37740146738052e-10,3.98871113297639e-07
"CXCR4",0.444980227645053,10.7384924440054,42.8256475258701,3.5610299548646e-10,4.20557637669509e-07
"TYMP",0.385861327756661,7.225905565356,42.1004023594602,4.88139394079352e-10,5.76492624407714e-07
"HSPA5",0.270680405169619,7.79949666203485,42.0866228039837,4.91039467892616e-10,5.7991761158118e-07
"MT-ND3",-0.394846755614266,12.5577221990607,41.8144838422229,5.52788854789168e-10,6.52843637506008e-07
"IQGAP1",0.222860502435094,7.16823444505722,41.7946561227135,5.57676067457396e-10,6.58615435667184e-07
"PDCD5",0.227573422186639,7.39153337201464,41.7374968734551,5.71723505248459e-10,6.7520545969843e-07
"CD99-ENSG00000002586",0.302530416259147,8.60846526493515,41.6537440718615,5.92927590595103e-10,7.00247484492817e-07
"RAB11A",0.228745471478193,6.98515851154449,41.5416275068177,6.22749440924464e-10,7.35467089731792e-07
"H2AZ2",0.207528318277463,7.96113770608841,40.8352290024884,8.47791117639395e-10,1.00124130993213e-06
"SATB1",-0.329229296184667,7.57698251592243,40.3340716002894,1.05592212019233e-09,1.24704402394714e-06
"CDC37",0.156725933546796,7.69607308075467,40.1007657114045,1.16967858155175e-09,1.38139040481262e-06
"SEC61B",0.298648621611633,8.57207629563022,40.0630762095386,1.18911976198677e-09,1.40435043890638e-06
"RNF213",0.271958679993146,8.38025936007679,40.0474231020879,1.19732825018359e-09,1.41404466346682e-06
"GPR65",0.35861744090038,6.57820073000856,39.4844507344584,1.53377645443561e-09,1.81138999268845e-06
"RSL1D1",-0.174814299907886,9.03214047274387,39.4370550733662,1.56568160574852e-09,1.849069976389e-06
"TMBIM6",0.224893683743899,8.48652929793577,38.7975601479605,2.07532428384359e-09,2.45095797921928e-06
"TC2N",-0.199143468204886,6.99081167897569,38.7831447791632,2.08888465473308e-09,2.46697277723976e-06
"CHMP4A",0.163158146525548,7.91431082414056,38.756788295031,2.11306276653259e-09,2.49552712727499e-06
"MSN",0.166325595212554,7.61802450082821,38.6829286847465,2.18313646743372e-09,2.57828416803922e-06
"KIF5B",0.20615376616086,7.18222474971378,38.4581717249768,2.41107986776958e-09,2.84748532383587e-06
"SRSF7",0.290883215886229,9.20887189655728,38.4461693506221,2.42358300212031e-09,2.86225152550409e-06
"G3BP2",0.279554030762563,7.6155971754201,38.1863842873155,2.7187607128059e-09,3.21085640182377e-06
"GUK1",0.194636948937256,8.81514014018956,37.9655119951775,2.99772574737399e-09,3.54031410764868e-06
"TMEM147",0.243027476655975,7.11119202241397,37.5318797480472,3.63332064831039e-09,4.29095168565457e-06
"SSR4",0.138906097869344,9.55294977659022,37.5134039180827,3.66270536106029e-09,4.3256550314122e-06
"EMP3",0.305047784615526,9.8938977866062,37.3280332463868,3.97673907475524e-09,4.69652884728593e-06
"LBH",-0.298590728279647,8.03448886928212,37.2640569272747,4.09153526951865e-09,4.83210315330153e-06
"HSPA8",0.225456627627993,9.61123278408292,37.0539584512736,4.49158854872594e-09,5.30456607604533e-06
"MGAT4A",-0.358785857772108,8.55398442052533,37.0528527699244,4.49390049027629e-09,5.3072964790163e-06
"ARL6IP5",0.199078681700577,9.25978519392576,37.0242385443718,4.55132787440107e-09,5.37511821966767e-06
"LAMTOR2",0.274349250363503,6.97107189324816,36.9698310066309,4.66348707369366e-09,5.50757823403221e-06
"YWHAQ",0.266828915442621,7.63350340602997,36.8625532891726,4.89094551124288e-09,5.77620664877784e-06
"EIF4A2",0.138820958438281,9.89703930403428,36.7850885016682,5.06206322562535e-09,5.97829666946354e-06
"RAN",0.210003991411556,8.80170196290042,36.7180373413601,5.21545896941655e-09,6.15945704288094e-06
"RORA",0.328552564302457,7.83314482129891,36.6957045274286,5.26779256303011e-09,6.22126301693856e-06
"CFL1",0.196722133546818,10.741992923081,36.6689402196991,5.33062211005966e-09,6.29546471198045e-06
"FBL",-0.211480578635407,8.41314579308284,36.5650808760966,5.58309252848138e-09,6.59363227613651e-06
"CASP4",0.215614018966006,7.48938036070746,36.5231306027813,5.68872641989265e-09,6.71838590189322e-06
"TXK",-0.334989391329472,7.42410770581483,36.387199490753,6.04402965732466e-09,7.13799902530042e-06
"RTRAF",0.150605266847912,8.34822988970001,36.3047158411238,6.26995547717622e-09,7.40481741854512e-06
"EIF3L",-0.25357351980685,9.16667811865533,36.1028184014954,6.8606787489169e-09,8.10246160247086e-06
"COX14",0.235590415651473,8.01269610816171,36.0782699689546,6.93651412811142e-09,8.19202318529959e-06
"SET",-0.250177073119234,8.71024298456014,36.0557722105205,7.00633257513205e-09,8.27447877123096e-06
"SH3BGRL",0.140609443154085,8.23400429295156,36.0252295814618,7.10262075272478e-09,8.38819510896796e-06
"CD63",0.294363035535717,7.21397637985365,35.8408251231357,7.71292535188524e-09,9.10896484057647e-06
"TOMM7",-0.243501642841421,11.4900356324195,35.6653559589033,8.34117534441345e-09,9.85092808175228e-06
"PIK3IP1",-0.34646896761192,9.22061857409284,35.5119734957036,8.93351881000858e-09,1.05504857146201e-05
"ARPC4",0.203705239127262,7.83033209098077,35.4259172223348,9.2847045005524e-09,1.09652360151524e-05
"EIF3M",-0.147174161271534,8.45717834889443,35.4050483930005,9.37153592123581e-09,1.10677839229795e-05
"TNFAIP3",0.613044380190938,8.53255110317447,35.3108406003717,9.77521781966294e-09,1.15445322450219e-05
"SNHG9",-0.433957884901703,7.56593358633998,35.2154929490203,1.02023301364874e-08,1.20489518911916e-05
"MDM4",-0.362241824626556,7.8567427632947,35.2116811951097,1.02195143956605e-08,1.20692465012751e-05
"ANKRD49",-0.301681843089069,7.03169642504288,35.1344084450239,1.0580475753446e-08,1.24955418648197e-05
"MTPN",0.203909161707272,7.1934368321035,35.060001954008,1.09388924356695e-08,1.29188319665256e-05
"GTF3A",0.153633891615066,8.98245940338129,35.04493395136,1.1011865667341e-08,1.30050133531297e-05
"LEF1",-0.232653486514128,8.369832825086,35.0069421680912,1.12012498096562e-08,1.32286760252039e-05
"RBL2",-0.24427180449102,7.3750723363381,34.7156136724848,1.2766188302216e-08,1.50768683849171e-05
"ANKRD44",-0.240038954943758,7.20153942204349,34.6414190592536,1.31989283099423e-08,1.55879343340419e-05
"ZC3H15",0.151958536123808,8.01860944976585,34.4756957297961,1.42180105010206e-08,1.67914704017054e-05
"TYROBP",-0.271267199632141,7.89030897899514,34.4341984037568,1.44858622959769e-08,1.71078033715487e-05
"NKG7",-0.274807105057866,7.72122691828092,34.4286896732553,1.45219481952545e-08,1.71504208185955e-05
"MIF",-0.461500427400619,8.98068594970059,34.3235053857385,1.52243866515136e-08,1.79800006354375e-05
"CSNK2B",0.175437278017805,7.4614278197848,34.247536511105,1.57546521116885e-08,1.86062441439041e-05
"RBMX",-0.158721938199966,8.38576781444991,34.144634729763,1.65003723879117e-08,1.94869397901237e-05
"SF3B2",0.127080649239858,8.13832525753412,34.0325342941206,1.73545737329139e-08,2.04957515785713e-05
"SRP19",0.222030194841432,6.90264342979541,33.7295917370988,1.9894989214682e-08,2.34959822625394e-05
"TRIR",0.150365394667874,8.96613616726295,33.7123050845528,2.00479036396677e-08,2.36765741984476e-05
"CORO1A",0.221882284475839,10.1706074065519,33.5979211910498,2.11091517972219e-08,2.4929908272519e-05
"TRAPPC1",0.254555046203135,8.52379163751201,33.571302918717,2.13645942823685e-08,2.52315858474772e-05
"COX17",0.294674039893876,7.45018997690969,33.4974433498508,2.20899894762607e-08,2.60882775714639e-05
"PSMA3-AS1",-0.173537770942662,7.97584886687339,33.4175534921854,2.29004265181853e-08,2.70454037179769e-05
"ARF1",0.239535754973898,8.1695611117286,33.3201147272924,2.39302733332597e-08,2.82616528065797e-05
"LINC00861",-0.299575674405276,8.80410791951476,33.1686653389081,2.56247766474365e-08,3.02628612206226e-05
"NOP10",0.329132436878672,7.89028071987423,32.9384103029234,2.84377958976403e-08,3.35850369551132e-05
"ANXA2R",-0.271142624193971,7.24011788397589,32.9268489077076,2.85886361050633e-08,3.37631792400797e-05
"SRSF5",0.209206565072519,10.3964845103539,32.9216928233412,2.86524384428782e-08,3.38385298010391e-05
"AAK1",-0.27647286343558,8.51158071174989,32.6920883665364,3.17917527687119e-08,3.75460600198487e-05
"PSAP",-0.176881731742476,8.23512481205539,32.3283700669197,3.74909538721796e-08,4.42768165230441e-05
"PYM1",-0.22715588352166,6.57356107766018,32.0381256676147,4.27789519220976e-08,5.05219422199972e-05
"SSNA1",0.188187328183396,7.21796840294644,31.9725658720736,4.4067460707399e-08,5.20436710954382e-05
"YME1L1",0.330893535828423,7.3439601490833,31.5966844631561,5.22824978277325e-08,6.17456299345521e-05
"HSD17B11",-0.249273459539158,7.76414227623907,31.3255357937204,5.91534931940461e-08,6.98602754621685e-05
"EIF3E",-0.200988221064921,10.9940820457973,31.255987640839,6.10556569488956e-08,7.21067308566457e-05
"DBI",0.219572058881027,8.38456148985179,31.0908231516871,6.58338687062334e-08,7.77497989420616e-05
"PRKCQ-AS1",-0.285033644551751,8.94579875714535,30.8657681396224,7.29559794761542e-08,8.6161011761338e-05
"COX4I1",-0.164773041039119,11.1899341047088,30.8589294060957,7.31834828190592e-08,8.6429693209309e-05
"ASH1L",-0.203106554048905,7.22120045111171,30.6912966613421,7.9016340611128e-08,9.33182982617422e-05
"SRGN",0.384109545500943,9.4888368954205,30.6508273858193,8.04843852026352e-08,9.50520589243122e-05
"MATR3-ENSG00000015479",-0.163899639173053,8.04718807148822,30.5770369161624,8.32490350233407e-08,9.83171103625654e-05
"RAP1A",0.122355240378286,7.99092540789075,30.560155016566,8.38943573728995e-08,9.90792360573943e-05
"PRELID1",0.182573988057506,8.06256334346824,30.519946090554,8.54511167761536e-08,0.000100917768912637
"ATP5F1B",0.20504812531408,7.77303592160728,30.4447881985304,8.84419120762596e-08,0.000104449898162063
"C4orf48",0.284150603139618,7.34220522148794,29.9796936150041,1.09446006288241e-07,0.000129255733426413
"MAPK1IP1L",0.272846324407602,6.88494688854497,29.9208542668256,1.12445087746617e-07,0.000132797648628755
"ZFAND1",-0.26534370883469,7.03034964259235,29.8724516279919,1.1496870270011e-07,0.000135778037888829
"NDFIP1",-0.195600071776461,8.53807156310559,29.8458859931175,1.16367701133492e-07,0.000137430255038654
"PRPF40A",0.128946866540732,7.08840374472553,29.6489834068131,1.27386985005318e-07,0.000150444029291281
"CYTIP",0.25213361594738,8.40779935272181,29.6217794418487,1.28978745118915e-07,0.000152323897985439
"CIRBP",-0.182109989793122,10.3025812139725,29.5890086223725,1.30932654956698e-07,0.000154631465503861
"CD69",0.495866211330528,10.1951523099045,29.4896006641803,1.37052486932275e-07,0.000161858987067016
"HSP90AB1",0.145677864358917,9.99638822460106,29.1953969807899,1.56911810542884e-07,0.000185312848251146
"ENY2",0.16985593875482,7.61849197339164,29.1875495254625,1.57487513501379e-07,0.000185992753445128
"CAPZB",0.144172325640722,8.90871504411821,29.145081573423,1.60589728220895e-07,0.000189656469028878
"ATP5PD",0.163577877055388,8.74890056243822,29.0873291833679,1.64917867927153e-07,0.000194768002021968
"NOSIP",-0.180193356293036,9.72818497585873,28.9822164309214,1.7309739910426e-07,0.000204428028342131
"RCAN3",-0.208993094044008,8.3067848091954,28.9200532303588,1.7813118581134e-07,0.000210372930443193
"MPC2",0.200499246045002,6.92580098606214,28.5238843447188,2.13867972753874e-07,0.000252578075822325
"HSP90B1",0.153239592637192,8.2254748519778,28.5231593826779,2.13921457095563e-07,0.00025264124082986
"TPI1",0.223562938969861,8.49000215084984,28.3490028177563,2.31840597186505e-07,0.000273803745277263
"MDH1",0.226563434233551,7.07982649849972,28.2496663477967,2.42751911454892e-07,0.000286690007428228
"CD6",-0.191221445367548,7.40771765642707,28.1037639783586,2.59691214611113e-07,0.000306695324455725
"ETFB",0.184370013787121,7.34308973382286,28.085660438957,2.61876418287757e-07,0.000309276049997841
"NPM1",-0.123867516842403,11.2757671705571,28.0524760197385,2.65911253733969e-07,0.000314041190659818
"ELOC",0.198728770658886,7.31678652282278,27.8613116050159,2.90538652191124e-07,0.000343126148237717
"NDUFA2",0.145700644392278,8.07706210593004,27.7867567523399,3.00736751880183e-07,0.000355170103970496
"COX8A",0.158601555424313,8.89913130891726,27.4613139518085,3.49720873776248e-07,0.000413020351929748
"RBM39",0.143920066293598,9.43208543684154,27.4581741018385,3.50228933938772e-07,0.00041362037098169
"ACTG1",0.215830967409335,10.262395511467,27.4487921797905,3.51756785106805e-07,0.000415424763211137
"ATP6V0E1",0.27395040102512,8.96013261418733,27.2021944397596,3.94439950913966e-07,0.000465833582029394
"PNN",0.21407100751842,8.33471125840927,27.1878174488154,3.9708866639233e-07,0.000468961715009341
