"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","bonferroni"
"TUT4",181.298886340486,-0.212208444790944,0.0483481967661234,-4.38916979298044,1.13784206381071e-05,3.59302534053596e-05,0.0134379147736045
"JUN",1578.46400085513,0.634302873024302,0.0848354873695683,7.4768577713368,7.61207199559183e-14,9.56367768807868e-13,8.98985702679395e-11
"GNG5",224.985007885447,0.218062089957573,0.0436479338572356,4.99593155247198,5.85524272003305e-07,2.35205498379559e-06,0.000691504165235903
"ODF2L",212.121734601682,0.400387718751776,0.0342509021195883,11.6898444704845,1.43649430419664e-31,1.69649977325624e-29,1.69649977325624e-28
"LAMTOR5",236.915009825179,0.183608033386057,0.0437747215250704,4.19438495527383,2.7361297415763e-05,8.13946908010483e-05,0.0323136922480162
"CD53",457.527994291313,0.307102407572107,0.0376493789402199,8.15690500657998,3.4371850691647e-16,5.88306603867175e-15,4.05931556668351e-13
"RAP1A",283.632392412466,0.118162228041215,0.0205292265701543,5.75580515113027,8.62298020189293e-09,4.52610649708247e-08,1.01837396184356e-05
"CSDE1",329.962669185859,-0.279620945650508,0.0404680899331539,-6.90966502526787,4.85799445771673e-12,4.7026979135766e-11,5.73729145456346e-09
"C1orf56",366.980515643583,-0.513319460551988,0.119858933828095,-4.28269670150916,1.84641779355754e-05,5.66394653036742e-05,0.0218061941419146
"CDC42SE1",393.367111638099,-0.429096488856038,0.0848505848970986,-5.05708345294754,4.25716974206357e-07,1.74573523103371e-06,0.000502771746537707
"S100A10",1163.49391430093,0.371234423885933,0.0444098135994335,8.35928804462868,6.30978792028134e-17,1.28480336790556e-15,7.45185953385226e-14
"S100A11",496.537287468118,0.471763386683101,0.0688301062321703,6.85402671168049,7.17996658570713e-12,6.78363243017609e-11,8.47954053772012e-09
"S100A6",2502.69418847237,0.272347649782584,0.0409534197930675,6.65018089230943,2.92733017381573e-11,2.46941209662598e-10,3.45717693527638e-08
"S100A4",4172.69196968878,0.502220729288357,0.0659100928298763,7.6197848876448,2.54098811193934e-14,3.41012154568223e-13,3.00090696020036e-11
"TPM3",672.518204089473,0.130329417100997,0.0280829888841192,4.64086702589901,3.46950345171427e-06,1.2136462941965e-05,0.00409748357647455
"HAX1",210.462499977644,0.11441447708473,0.0273619809424245,4.18151292939946,2.89575780996333e-05,8.59268837579571e-05,0.0341988997356669
"ASH1L",165.968256399134,-0.217705051130979,0.0383783030663245,-5.67260753438592,1.40640181674987e-08,7.09812198966494e-08,1.6609605455816e-05
"LAMTOR2",139.616261110697,0.26929523258605,0.0439071237336951,6.13329249757684,8.60786718305615e-10,5.64771730177184e-09,1.01658911431893e-06
"IFI16",336.643460726693,0.364552947322556,0.0440239445397542,8.28078790153298,1.22362958252498e-16,2.22324082609538e-15,1.445106536962e-13
"TAGLN2",513.311987052935,0.332632081206331,0.0430158195625941,7.73278492863084,1.05218975131656e-14,1.55329512038108e-13,1.24263609630486e-11
"CD48",910.752113711084,0.205771740433027,0.0497227554441331,4.1383816845031,3.4976416105815e-05,0.00010301034269568,0.0413071474209676
"UFC1",371.490731089225,0.186898557173254,0.0224595334938396,8.32156897757998,8.68064762021624e-17,1.65352336120571e-15,1.02518448394754e-13
"MPC2",135.192667345478,0.201309149855582,0.0353853755858286,5.68904940311566,1.27748509690509e-08,6.50305991140047e-08,1.50870989944491e-05
"BTG2",252.980489050715,0.275258106724796,0.0594341793531177,4.63130995869227,3.63359423709261e-06,1.26586277109333e-05,0.00429127479400638
"MDM4",259.108985142904,-0.374769964754327,0.061116379257395,-6.13207080177251,8.67424810154546e-10,5.65982707620176e-09,1.02442870079252e-06
"NUCKS1",387.835384457833,-0.135750773968259,0.0302080009708151,-4.4938681675564,6.99409369056101e-06,2.30726945490295e-05,0.00826002464855255
"FCMR",186.119373944168,-0.432590531221198,0.0400116324615108,-10.811619136943,3.0326938677651e-27,2.23850716114411e-25,3.58161145783058e-24
"ARF1",320.926044617898,0.232798593423812,0.0400647467345214,5.81055946681483,6.22644103118158e-09,3.37313158615846e-08,7.35342685782544e-06
"GUK1",503.418511404683,0.190847427365663,0.0301331514839719,6.33347054546141,2.39707085552168e-10,1.79173460782981e-09,2.83094068037111e-07
"ARID4B",305.196955282841,0.20649989491271,0.0314479058214719,6.56641164232044,5.15422076236052e-11,4.11292886509985e-10,6.08713472034778e-08
"YWHAQ",221.667293484517,0.260580777653791,0.042637344145812,6.11156212644605,9.86605795614171e-10,6.23792103633497e-09,1.16518144462034e-06
"HADHA",217.38959775655,-0.285483483953155,0.0336722475696538,-8.47830200115418,2.28504205889449e-17,5.18968206068153e-16,2.6986346715544e-14
"LBH",290.711365582671,-0.310043423938812,0.0493008842990413,-6.28880046163474,3.19928369842186e-10,2.28991154414316e-09,3.77835404783622e-07
"SRSF7",661.775083367276,0.281154814598736,0.0466042157879761,6.03281934573983,1.61123508880197e-09,9.56215396922173e-09,1.90286863987512e-06
"EML4",253.99778361477,0.229177549567236,0.0460676099990587,4.9748087554774,6.53120873638672e-07,2.59709007329048e-06,0.000771335751767272
"MDH1",150.513078417562,0.221789586582392,0.0411818275031786,5.38561788121892,7.219619887273e-08,3.30479499491062e-07,8.52637108686941e-05
"UGP2",222.019032190794,0.171815180454399,0.0387239048683947,4.4369280690654,9.12517693089931e-06,2.95255724805263e-05,0.0107768339553921
"ACTR2",213.026726113515,-0.145370169874465,0.0276756473991363,-5.25263845784513,1.4993567266668e-07,6.60723990370704e-07,0.000177074029419349
"AAK1",407.819553271205,-0.288668938022386,0.0499159610965982,-5.7830988661873,7.33369321500612e-09,3.93685985769192e-08,8.66109168692223e-06
"TMSB10",17124.3814217244,0.115201034348745,0.0265888936352369,4.33267498562163,1.47308496678876e-05,4.59027268015177e-05,0.0173971334577752
"VAMP8",448.778455448039,0.221369911479534,0.0428794876677434,5.16260626047688,2.43535046021018e-07,1.03458593291662e-06,0.000287614889350822
"VAMP5",222.469521300218,0.184404876505398,0.0390693942512023,4.71993180441294,2.35923724482853e-06,8.53206654709222e-06,0.00278625918614249
"RNF181",164.308464649434,0.219740457904922,0.0507145794485852,4.33288534173287,1.4716776445813e-05,4.59027268015177e-05,0.0173805129825051
"GNLY",270.513777355083,-0.657541350794143,0.0510575143655627,-12.8784442204974,5.95233387958786e-38,1.75742657794832e-35,7.02970631179326e-35
"CHMP3",145.079364279142,-0.266845123519693,0.0278422295480262,-9.58418660615524,9.31890103621657e-22,3.33503700720357e-20,1.10056221237718e-18
"DUSP2",278.400012331102,0.5832386531596,0.08193035382053,7.1187127354191,1.08939692565417e-12,1.13856439751998e-11,1.28657776919757e-09
"MGAT4A",420.581732844246,-0.371523787678332,0.0587577241521822,-6.32297783889804,2.56570109399005e-10,1.88204533664736e-09,3.03009299200225e-07
"DBI",373.819129153778,0.214314171497952,0.0381400354879838,5.61913927860587,1.91911106967594e-08,9.60368717494612e-08,2.26647017328728e-05
"GYPC",534.365380848984,-0.209276339908758,0.0413276301172431,-5.06383596918231,4.10903237233483e-07,1.70272534446577e-06,0.000485276723172743
"UBXN4",257.707744807557,0.176616809620104,0.0211043191872712,8.36875182055755,5.82317485488942e-17,1.20652096554814e-15,6.87716950362441e-14
"CXCR4",1911.49268093561,0.43719851068255,0.0661363582745499,6.61056220948273,3.82863181775202e-11,3.16196795577981e-10,4.52161417676513e-08
"PRPF40A",151.456818267592,0.116381021540215,0.0237104577050661,4.90842576671763,9.1810367667488e-07,3.54340013775501e-06,0.00108428044215303
"CYTIP",379.228045724457,0.243903004884846,0.0452390907618285,5.39142146266664,6.99025094074151e-08,3.21225150234075e-07,8.25548636101572e-05
"SSB",298.73364925159,0.160075760752506,0.0224945084314529,7.11621510824752,1.10931121399286e-12,1.14920749449611e-11,1.31009654372557e-09
"ZC3H15",289.962249268075,0.14648640710839,0.0246315976280508,5.94709321418799,2.72945994815109e-09,1.56480203823613e-08,3.22349219876643e-06
"ANKRD44",163.151191306449,-0.256152048028075,0.0424324494292631,-6.0367018985103,1.57295914059298e-09,9.38214517697124e-09,1.85766474504031e-06
"HSPE1",347.96982043884,0.174591695114769,0.0398571443354178,4.38043663252671,1.18441733557792e-05,3.73012499551341e-05,0.0139879687331753
"CLK1",266.620831816682,0.248204647995956,0.0500514025869346,4.9589948566346,7.08588430203891e-07,2.79880580625684e-06,0.000836842936070796
"ARPC2",994.177754129671,0.12862815382864,0.0261601171597897,4.91695633635588,8.79001473741084e-07,3.41480506739546e-06,0.00103810074048822
"SP110",294.655874825976,0.376406598642105,0.0357987660694045,10.5145132073086,7.40622784654243e-26,5.14515005103918e-24,8.74675508676661e-23
"SP100",352.410676024544,0.494422457510283,0.0425540938380896,11.6186813750862,3.31208694790614e-31,3.55597698679741e-29,3.91157468547715e-28
"ARL4C",309.033105813666,0.415518214820269,0.0403724888075733,10.2921129485167,7.64793970607142e-25,4.75379831203703e-23,9.03221679287035e-22
"PPP1R7",165.991650614892,0.162697805628688,0.0314064637530108,5.18039238381591,2.21419640186365e-07,9.50896709309443e-07,0.000261496595060097
"THUMPD3-AS1",176.004165883323,-0.177996325370085,0.0348205210065486,-5.11182257544651,3.19065426602235e-07,1.345772388633e-06,0.00037681626881724
"ARPC4",253.12680157374,0.188178678235234,0.0330892682258053,5.68700029722866,1.29290231701861e-08,6.55329457681965e-08,1.52691763639898e-05
"BRK1",376.068818573814,0.203627720329085,0.0413007426464022,4.93036462013408,8.20762792465616e-07,3.20967171490693e-06,0.000969320857901893
"SATB1",212.856320377042,-0.341361894460919,0.052873369027282,-6.45621606379537,1.07353310486705e-10,8.39630858839728e-10,1.26784259684799e-07
"CMTM6",186.862105652848,0.32781470710655,0.0490586333849942,6.6821002642691,2.35541774070921e-11,2.03047324947268e-10,2.78174835177757e-08
"GPX1",348.791286220147,0.148302753285622,0.0216875854278679,6.83814036278364,8.0227772485444e-12,7.4022655707273e-11,9.47489993053094e-09
"RHOA",445.987880232409,0.140268511120557,0.0192885623571868,7.27210812931808,3.53920107224176e-13,4.09783967286031e-12,4.17979646631751e-10
"ARL6IP5",685.393233637926,0.191393625732464,0.0316627444864811,6.04475792722841,1.49634495626047e-09,9.06247894022368e-09,1.76718339334362e-06
"FOXP1",622.935620980215,-0.397001320871752,0.0391950425423044,-10.1288656707862,4.11394045876552e-24,2.20843803718276e-22,4.85856368180208e-21
"PCNP",345.989553530534,-0.164555001091823,0.0381057967426809,-4.31837187929758,1.5718442420812e-05,4.87230459290786e-05,0.0185634804989789
"COX17",195.670043282837,0.28565933295982,0.0496575890576129,5.75258159691155,8.7890822321951e-09,4.59287881248779e-08,1.03799061162224e-05
"FAM162A",167.916739043093,0.162270291540251,0.0352464974686708,4.60386997841379,4.14711434729507e-06,1.43208831700453e-05,0.00489774204415548
"RNF7",181.799042497713,0.223468554286607,0.0313542307509924,7.12722171567018,1.02415052641018e-12,1.07993015329502e-11,1.20952177169042e-09
"EIF2A",222.300853473456,-0.166866838336788,0.0370638009710468,-4.50215126255238,6.72690765558927e-06,2.23788111021153e-05,0.00794447794125093
"MBNL1",455.865705615032,-0.174127110231665,0.0393440463990403,-4.42575500408905,9.6105550456679e-06,3.09266090161684e-05,0.0113500655089338
"CCNL1",591.792915814785,0.215993337858001,0.0498974108167568,4.32874841244198,1.49959122037106e-05,4.66057166120583e-05,0.0177101723125822
"SEC62",646.988665226687,-0.156931451545196,0.0349154126123006,-4.49461827324674,6.96948579297717e-06,2.30559179874119e-05,0.00823096272150604
"EIF4A2",1066.84388166974,0.132213049544435,0.0216854095210483,6.09686662435895,1.08167695378665e-09,6.79500256607464e-09,1.27746048242203e-06
"C4orf48",181.460424151413,0.274508398713085,0.0507088833164564,5.41341833540237,6.18328014107705e-08,2.86370739082823e-07,7.30245384661199e-05
"TXK",190.772435907759,-0.345655241390668,0.0565592516302051,-6.11138286713244,9.87714846566163e-10,6.23792103633497e-09,1.16649123379464e-06
"G3BP2",219.184738440601,0.268488248520087,0.0455749210862495,5.89114017360511,3.83540036998587e-09,2.15695611283491e-08,4.52960783695331e-06
"HNRNPDL",1002.22933466038,-0.115044150004697,0.0219819657090442,-5.23356971471222,1.66267254836676e-07,7.24581652996732e-07,0.000196361627962114
"HSD17B11",242.09493798747,-0.257240637553816,0.043903446426713,-5.85923562933087,4.65002513532565e-09,2.57825337315474e-08,5.49167968481959e-06
"LEF1",368.991325319905,-0.242642772409654,0.03923567713672,-6.18423817598827,6.24030905635635e-10,4.30982748278178e-09,7.36980499555685e-07
"NDUFS6",219.565948295684,0.251883466363288,0.0359956818720157,6.99760230293376,2.60379930062417e-12,2.58529812690811e-11,3.07508697403714e-09
"RICTOR",152.579587319093,-0.220370114733016,0.0426656977869096,-5.16504185244168,2.40385129536536e-07,1.02489111185072e-06,0.000283894837982649
"ANXA2R",166.9441616194,-0.280304188147021,0.0465635145136988,-6.01982455737006,1.74606218766839e-09,1.03104972181819e-08,2.06209944363637e-06
"EMB",231.466820082725,0.189052519204872,0.0409707087344329,4.61433363113846,3.94358515644712e-06,1.36579884743814e-05,0.00465737406976405
"IL6ST",169.110666180025,-0.54897376974425,0.0663388957746967,-8.27529254645269,1.28140615253605e-16,2.29294040325011e-15,1.51334066614507e-13
"TMEM167A",106.560963656701,0.18212559085477,0.0407485733124498,4.46949613323334,7.84040764963484e-06,2.57925388139798e-05,0.00925952143421874
"ARRDC3",191.227183021572,-0.688573213687444,0.0611514756109086,-11.2601242538882,2.0646739662426e-29,2.03198329511042e-27,2.43837995413251e-26
"CAST",289.948690360429,0.436761799788521,0.0500069426192568,8.73402325580951,2.45770551813298e-18,6.17563875939373e-17,2.90255021691505e-15
"CAMK4",227.23487157082,-0.451080735549771,0.0443258142409593,-10.1764794008668,2.5253301333176e-24,1.42019756545147e-22,2.98241488744808e-21
"SRP19",133.435442032476,0.223483108409203,0.0367221082210229,6.08579189038124,1.15916930354144e-09,7.20515235517077e-09,1.36897894748245e-06
"CDC42SE2",460.809834339002,-0.241295216484783,0.0472306811641213,-5.10886590109317,3.24098266134672e-07,1.3573051500179e-06,0.000382760052305047
"TCF7",430.34992005145,-0.242023465193074,0.0460760777128289,-5.25269244273558,1.49891717233281e-07,6.60723990370704e-07,0.000177022118052505
"MATR3-ENSG00000015479",294.756292816537,-0.179988605973656,0.0309594407585286,-5.81369047902048,6.11103624078779e-09,3.32586811076976e-08,7.21713380037038e-06
"NDUFA2",301.647955496207,0.145643204113949,0.026457712661517,5.50475417044603,3.69683753622876e-08,1.77478257328706e-07,4.36596513028617e-05
"NDFIP1",415.361717532024,-0.204998978153656,0.0355266581544738,-5.77028599938384,7.91371058484522e-09,4.1910727357409e-08,9.34609220070221e-06
"CD74",824.697400583581,-0.22724653948489,0.0444703242217713,-5.11007156933741,3.22036796134401e-07,1.35347137450081e-06,0.000380325456234727
"RNF145",212.273321815334,-0.225939625271178,0.0536290727957728,-4.2130063693547,2.51993954372222e-05,7.57264275098205e-05,0.0297604860113595
"CCNG1",171.229425291499,-0.247087286533647,0.0503196350940636,-4.91035529315268,9.09115233111212e-07,3.5202134108339e-06,0.00107366509030434
"LCP2",118.382336326404,-0.199856968406931,0.039661827340336,-5.03902572849126,4.67907588449373e-07,1.89896516137013e-06,0.000552598861958709
"NPM1",2777.75778444919,-0.133272758759158,0.023263841617084,-5.72875112171021,1.01172698331052e-08,5.19499811865097e-08,1.19484956728972e-05
"ATP6V0E1",556.762473357634,0.265385510415817,0.0510813504794505,5.19535031718824,2.04334689165707e-07,8.83953362288279e-07,0.0002413192679047
"CREBRF",150.521148575127,-0.203493113996215,0.0389272932174747,-5.22751769200499,1.71800963654113e-07,7.45944625277602e-07,0.000202896938075508
"HIGD2A",621.346627852339,0.141466594849418,0.0318698767412648,4.43888114152161,9.04277348254792e-06,2.93393282496953e-05,0.0106795154828891
"PRELID1",297.932956652977,0.176407522868955,0.0318362889491046,5.54108310648173,3.00606501930562e-08,1.48542376058575e-07,3.55016278779993e-05
"HNRNPH1",541.317377340475,-0.459726601194307,0.0869258017348221,-5.28872431452241,1.23172371574058e-07,5.53104832049286e-07,0.000145466570828962
"SSR1",141.703735582484,-0.134530228086905,0.0315419306589836,-4.2651234492074,1.99791703180911e-05,6.0812886973365e-05,0.0235954001456656
"DEK",292.502664743662,0.10208168931594,0.0247209053901848,4.1293669347754,3.63763459083176e-05,0.000106866827158515,0.0429604645177231
"RIPOR2",615.736113448692,-0.215732507200778,0.0521282951603758,-4.13849151477261,3.49596799506432e-05,0.00010301034269568,0.0412873820217096
"H4C3",290.007645661883,-0.373696677630652,0.0879347638248285,-4.24970354585905,2.14053621552071e-05,6.48198274494862e-05,0.0252797327052996
"HLA-F",372.775736142307,0.277179662306012,0.0357483785400091,7.75362893720611,8.93030266528344e-15,1.33502372755693e-13,1.05466874476997e-11
"HLA-A",4600.98701527201,0.455766255031783,0.0459329689222968,9.92242099139697,3.32589410852852e-23,1.51072343929699e-21,3.92788094217218e-20
"HLA-C",4221.57227257481,0.379639826581958,0.0514420225039356,7.37995529924808,1.58342686006386e-13,1.92786301209837e-12,1.87002712173542e-10
"LTB",5042.81964603812,0.367850878870256,0.0428336929376471,8.58788616255282,8.85839734786836e-18,2.09235345356651e-16,1.04617672678325e-14
"CSNK2B",196.207011853876,0.177612792496265,0.0284496896810071,6.24304850027375,4.29123765997452e-10,3.01663790263685e-09,5.06795167642991e-07
"CLIC1",444.16937134542,0.509270031362239,0.0533818010672003,9.54014329192711,1.42635096584162e-21,4.95447203134986e-20,1.68452049065895e-18
"HLA-DRA",370.77221833518,-0.364970373120871,0.0418409362357997,-8.72280608311524,2.71390824195375e-18,6.67734507030705e-17,3.20512563374738e-15
"PSMB8",328.938809301219,0.312455276483596,0.0341430780817165,9.15135055298118,5.62261547284288e-20,1.66007721835686e-18,6.64030887342744e-17
"PSMB9",486.355968667056,0.402070591583069,0.0482221712248219,8.33787822843005,7.56354033974717e-17,1.48875685687357e-15,8.9325411412414e-14
"SNRPC",180.538197751353,0.16714131351514,0.0392215535701664,4.2614659109851,2.03090336155756e-05,6.16580172236371e-05,0.0239849686999948
"HSP90AB1",1144.00961061542,0.132930938050781,0.0274197547034797,4.84799880554406,1.24713151705977e-06,4.70563042059931e-06,0.00147286232164758
"GTF3C6",137.191835010977,0.22131619636507,0.0419379843593276,5.27722540188907,1.31154525234277e-07,5.84503752081816e-07,0.000154893494301681
"RWDD1",418.801144271637,0.118499305936575,0.0246115789804609,4.81477868732646,1.47363115393489e-06,5.4900895671833e-06,0.0017403583927971
"TNFAIP3",416.215166762302,0.601604519897849,0.101575968066345,5.92270525548827,3.16688154704298e-09,1.79811880147007e-08,3.74008710705775e-06
"SF3B5",414.162044242826,0.217389483835156,0.0262420384278561,8.28401667167726,1.19088927438017e-16,2.19756286412966e-15,1.40644023304298e-13
"EZR",249.387996883108,0.343335284257551,0.0501115459021734,6.85142072702771,7.31201150612077e-12,6.85355999105447e-11,8.63548558872863e-09
"RPA3",137.81940565737,0.250989559401863,0.0488798155229039,5.13483033266062,2.82398672049045e-07,1.19538649351227e-06,0.000333512831689922
"TOMM7",3223.33190535666,-0.254046151271591,0.0412903159499544,-6.15268121414974,7.61838432834452e-10,5.11210902941754e-09,8.99731189177488e-07
"TRA2A",257.733045966176,-0.145608536025517,0.0349892069580652,-4.16152718751328,3.16126352776352e-05,9.35702312353062e-05,0.0373345222628872
"CYCS",361.738201528913,0.509803222095991,0.0557778090916562,9.13989327293695,6.25139943332117e-20,1.80070798311032e-18,7.38290273075231e-17
"NT5C3A",162.513012171911,0.307102744112391,0.0404565085721006,7.5909354255096,3.17604214041263e-14,4.1347752726541e-13,3.75090576782731e-11
"PPIA",1131.74397317234,0.134948245954892,0.0201011582531668,6.71345622253542,1.90067659673057e-11,1.66274004499171e-10,2.24469906073881e-08
"H2AZ2",278.255146519984,0.207416903902694,0.0314233934722777,6.6007162493663,4.09176052466881e-11,3.33232332926251e-10,4.83236917963386e-08
"IKZF1",308.058172185009,-0.284885970547585,0.0389190458647557,-7.31996286696156,2.48039581799189e-13,2.92934746104843e-12,2.92934746104843e-10
"CHCHD2",939.841438898006,0.225109253233133,0.031550591732392,7.13486628531345,9.68812936397064e-13,1.04015279807721e-11,1.14416807788493e-09
"SBDS",396.57966084117,0.454725083019831,0.0612887204979456,7.41939266027056,1.17658610485743e-13,1.46268230509118e-12,1.38954818983662e-10
"NCF1",179.503332621417,-0.360234928378864,0.0503728705104987,-7.15136788370604,8.59173879549469e-13,9.36779748005206e-12,1.01468435174792e-09
"MDH2",234.547978909023,0.158535335589551,0.0385095611881501,4.1167785531229,3.84204905582442e-05,0.000112036047776016,0.0453745993492864
"ARPC1B",693.320638410874,0.268650980688083,0.0396514926566942,6.7753056111679,1.24143556529911e-11,1.11918733024294e-10,1.46613540261825e-08
"BUD31",166.554934238685,0.273437090803893,0.0354283380434875,7.71803324412944,1.18138392177905e-14,1.70148098978178e-13,1.39521441162106e-11
"COPS6",195.752470558337,0.163949074256614,0.0351271683061211,4.66730118487932,3.0518181465574e-06,1.07587977047292e-05,0.00360419723108429
"ZNHIT1",198.777355281577,0.176997517563324,0.0353883120100872,5.00158124278074,5.6861995425828e-07,2.29194595897279e-06,0.000671540165979028
"LSM8",275.433652988992,0.138275323282956,0.02624978078545,5.26767535367765,1.38162163615713e-07,6.13419230188562e-07,0.000163169515230157
"ATP6V1F",282.915741159272,0.201297924229898,0.0435103003635639,4.62644299276012,3.71999196541647e-06,1.29215015034025e-05,0.00439331051115685
"MTPN",163.374277090366,0.189427902728118,0.0347063433552493,5.45801961299006,4.81474485016283e-08,2.27448546721692e-07,5.6862136680423e-05
"ZC3HAV1",265.75949740739,-0.304651450416591,0.0440255223099047,-6.91988270512924,4.52017752373903e-12,4.41184269052545e-11,5.33832965553579e-09
"GSTK1",826.06021970083,0.327351754078032,0.0299815938659714,10.9184240017863,9.41146751000436e-28,7.93924509236796e-26,1.11149431293151e-24
"GIMAP5",186.281103752877,-0.247475868891696,0.0578176337913997,-4.28028358587908,1.86655316611766e-05,5.71087898752579e-05,0.0220439928918496
"CD99-ENSG00000002586",436.453515973142,0.294337497837627,0.0456848733133266,6.44277802455384,1.17306203746792e-10,9.10473800753362e-10,1.38538626624961e-07
"EIF1AX",346.548910693015,-0.161424156727752,0.0342585092141844,-4.7119434099869,2.45365524309824e-06,8.78214982495783e-06,0.00289776684209903
"SAT1",707.423474357546,0.36912208538118,0.0367332478028399,10.0487190068895,9.30693287103545e-24,4.5797865502887e-22,1.09914877206929e-20
"EIF2S3",462.848709566954,-0.362744000654819,0.0375200965594871,-9.66799219398857,4.12389042773121e-22,1.52197331098455e-20,4.87031459515055e-19
"TIMP1",297.682842511364,0.601597457750123,0.053780770733133,11.1861070332243,4.76916128175939e-29,4.33259959519834e-27,5.63237947375784e-26
"RBM3",696.611631508403,-0.171269162013196,0.0312894150541739,-5.47370929487379,4.40711818356895e-08,2.09028376497788e-07,5.20480657479493e-05
"PLP2",369.7319019704,0.466002942821144,0.0556199786251223,8.37833732303271,5.36806115905334e-17,1.17401485719296e-15,6.339680228842e-14
"MSN",218.953468567967,0.143983269645647,0.0265008361844166,5.43315949140932,5.53648800401997e-08,2.59467949712206e-07,6.53859233274759e-05
"IGBP1",231.45462993587,0.11967229045831,0.026211722200038,4.56560196789116,4.98063020881001e-06,1.69011334557232e-05,0.00588212427660462
"IL2RG",662.872326612775,0.265473226331173,0.0401088970634468,6.61881143007326,3.62098393951136e-11,3.01153664264994e-10,4.27638203256291e-08
"NONO",171.818577278218,-0.163514485761518,0.0276367648212468,-5.91655668885708,3.28751198859255e-09,1.85768021939129e-08,3.8825516585278e-06
"PGK1",368.630926306334,0.215145023548931,0.0278434136654995,7.72696286933794,1.10142755554391e-14,1.60590857172514e-13,1.30078594309736e-11
"SH3BGRL",336.335799681215,0.140796018556289,0.0222911728741977,6.31622298884333,2.68033225523041e-10,1.94200760332952e-09,3.16547239342712e-07
"RBMX",373.742166507466,-0.168130165338613,0.0270411074892493,-6.21757690233126,5.04890733042498e-10,3.50750562190112e-09,5.9627595572319e-07
"SSR4",840.217502450121,0.13376984316019,0.0213738269499424,6.25858174455516,3.88494246541155e-10,2.74737548003056e-09,4.58811705165104e-07
"CNOT7",154.561251081667,-0.117640166299803,0.026156299337115,-4.4975844932649,6.87298503660675e-06,2.28005486748106e-05,0.00811699532823257
"NSD3",346.118522671681,0.286121398653719,0.0349657676871094,8.1829005218496,2.77091901179497e-16,4.81243434254391e-15,3.27245535292986e-13
"ELOC",177.977360518224,0.200367123886134,0.0363360831107667,5.51427415209657,3.50222316561253e-08,1.70210928336971e-07,4.1361255585884e-05
"ZFAND1",145.223323283863,-0.274529232191744,0.0478218903819779,-5.74066039629421,9.43080478060852e-09,4.90651120964699e-08,1.11377804458987e-05
"UQCRB",2726.76216720676,-0.144418585078868,0.0351891590279913,-4.1040646911735,4.05953867069754e-05,0.000117796441525646,0.047943151700938
"MTDH",375.755691741415,0.162227373170485,0.022129915466724,7.33068200890421,2.28984409805148e-13,2.75949579571306e-12,2.7043058797988e-10
"POLR2K",182.910322232147,0.215742383991353,0.0494439983454436,4.36336848173271,1.28074949220803e-05,4.02277965504702e-05,0.0151256515029768
"PABPC1",2437.07399069379,-0.163750894753648,0.0359049835772618,-4.56067315561592,5.09898953173882e-06,1.72054475342387e-05,0.00602190663698355
"EIF3E",2284.41475571676,-0.209545787557097,0.0357397539630877,-5.86310100997108,4.54301662429068e-09,2.5308031289091e-08,5.36530263328729e-06
"ENY2",219.325186596138,0.173045095156744,0.0299375156974079,5.78020891598988,7.460791944226e-09,3.98696619281942e-08,8.81119528613091e-06
