"","ID","Description","RichFactor","FoldEnrichment","p.adjust","qvalue","geneID","Count"
"GO:0051607","GO:0051607","defense response to virus",0.0449101796407186,4.17244329075838,0.000377359202501206,0.00029668341767302,"ISG15/IFI6/HSP90AA1/IFITM2/BST2/ISG20/CHMP3/VAMP8/PCBP2/ZC3HAV1/IFI16/SELENOK/IFITM3/DDIT4/SAMHD1",15
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway",0.0447761194029851,4.15998823615911,0.000377852626522617,0.000297071352362472,"IFI6/UBB/CYCS/ATM/PPP2R5C/ENO1/PPP1R15A/TMBIM6/HSPE1/MIF/PPIA/IFI16/SELENOK/ARL6IP5/DDIT4",15
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen",0.2,18.5812807881773,0.000609717109817996,0.000479365428895141,"HLA-A/B2M/HLA-C/HLA-F/HLA-DRA",5
"GO:0050863","GO:0050863","regulation of T cell activation",0.0396039603960396,3.67946154221333,0.000793726279229068,0.000624035199506806,"HLA-A/CD69/IL6ST/B2M/RAC2/CCR7/IL2RG/CAMK4/TCF7/LEF1/HLA-DRA/LGALS1/NDFIP1/SELENOK/RIPOR2/ANXA1",16
"GO:0051851","GO:0051851","host-mediated perturbation of symbiont process",0.0727272727272727,6.75682937751903,0.00201261971553931,0.00158234088826917,"LY6E/IFITM2/PPIB/JUN/CFL1/LEF1/EEF1A1/IFITM3",8
"GO:1903706","GO:1903706","regulation of hemopoiesis",0.036117381489842,3.35553603398236,0.00201261971553931,0.00158234088826917,"ISG15/FOXP1/CD69/B2M/IL2RG/CAMK4/ZFP36/TCF7/LEF1/CIB1/HLA-DRA/FOS/LGALS1/TYROBP/NDFIP1/ANXA1",16
"GO:0035456","GO:0035456","response to interferon-beta",0.135135135135135,12.5549194514712,0.00337813497961701,0.00265592206171347,"CALM1/IFITM2/BST2/IFI16/IFITM3",5
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response",0.0468085106382979,4.34881039723299,0.00349410981871535,0.00274710259050331,"FOXP1/CD69/IL6ST/LEF1/NKG7/HLA-F/HLA-DRA/LGALS1/TYROBP/NDFIP1/ANXA1",11
"GO:0001916","GO:0001916","positive regulation of T cell mediated cytotoxicity",0.131578947368421,12.2245268343272,0.00349410981871535,0.00274710259050331,"HLA-A/B2M/HLA-C/HLA-F/HLA-DRA",5
"GO:0035821","GO:0035821","modulation of process of another organism",0.0645161290322581,5.99396154457334,0.00371456503519938,0.00292042659224173,"LY6E/IFITM2/PPIB/JUN/CFL1/LEF1/EEF1A1/IFITM3",8
"GO:0030099","GO:0030099","myeloid cell differentiation",0.0332640332640333,3.09044171113137,0.00384826050491965,0.00302553925047584,"ISG15/FOXP1/B2M/NPM1/RAC2/CCR7/CAMK4/IKZF1/JUN/ZFP36/LEF1/CIB1/FOS/TYROBP/NDFIP1/IFI16",16
"GO:0034341","GO:0034341","response to type II interferon",0.062015503875969,5.7616374536984,0.00434286614060757,0.00341440293638466,"GAPDH/CALM1/IFITM2/VIM/BST2/SP100/TXK/IFITM3",8
"GO:1900151","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",0.173913043478261,16.1576354679803,0.00514336617815473,0.00404376372953005,"ZFP36/PABPC1/TNRC6B/CSDE1",4
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity",0.0857142857142857,7.963406052076,0.00549158586710655,0.004317537382682,"HLA-A/B2M/HLA-C/HLA-F/HLA-DRA/TYROBP",6
"GO:0006754","GO:0006754","ATP biosynthetic process",0.0673076923076923,6.25331564986737,0.0065993342703596,0.00518845978240245,"TMSB4X/MT-ND3/MT-ND4L/ENO1/MT-ND4/MT-ATP6/NDUFB1",7
"GO:0031343","GO:0031343","positive regulation of cell killing",0.0821917808219178,7.63614278966192,0.00660045706147911,0.0051893425315297,"HLA-A/B2M/HLA-C/HLA-F/HLA-DRA/TYROBP",6
"GO:0060613","GO:0060613","fat pad development",0.3,27.871921182266,0.00660295559861666,0.00519130690534711,"UBB/ARRDC3/ARID5B",3
"GO:0002819","GO:0002819","regulation of adaptive immune response",0.0446428571428571,4.14760731878958,0.00735508757057397,0.00578264026227175,"HLA-A/CD69/IL6ST/B2M/HLA-C/HLA-F/HLA-DRA/LGALS1/NDFIP1/ANXA1",10
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process",0.040590405904059,3.77110864704706,0.00790850450550699,0.00621774195467988,"GAPDH/LDHA/TMSB4X/MT-ND3/MT-ND4L/ENO1/MT-ND4/MT-ATP6/NDUFB1/DDIT4/SAMHD1",11
"GO:0001906","GO:0001906","cell killing",0.0391459074733096,3.63690549234788,0.00979179580783038,0.00769840360634687,"GNLY/GAPDH/HLA-A/B2M/HLA-C/NKG7/HLA-F/HLA-DRA/NCF1/TYROBP/HMGN2",11
"GO:0070663","GO:0070663","regulation of leukocyte proliferation",0.0387323943661972,3.59848747658364,0.0100462415437245,0.00789845127985536,"HLA-A/IL6ST/ATM/BST2/RAC2/MIF/TYROBP/NDFIP1/SELENOK/RIPOR2/ANXA1",11
"GO:0046034","GO:0046034","ATP metabolic process",0.04149377593361,3.85503750792061,0.0107971823365737,0.00848884812036142,"GAPDH/LDHA/TMSB4X/MT-ND3/MT-ND4L/ENO1/MT-ND4/MT-ATP6/NDUFB1/DDIT4",10
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion",0.0318906605922551,2.96284659492577,0.0109367298308361,0.00859856169631521,"HLA-A/CD69/IL6ST/B2M/RAC2/CCR7/IL2RG/LEF1/HLA-DRA/LGALS1/NDFIP1/SELENOK/RIPOR2/ANXA1",14
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity",0.0509554140127389,4.73408427724263,0.0109630717010212,0.00861927192683988,"HLA-A/B2M/HLA-C/NKG7/HLA-F/HLA-DRA/NCF1/TYROBP",8
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis",0.030241935483871,2.80966947401875,0.011256447510514,0.0088499267969106,"HSP90AA1/EIF3E/ATM/EIF3L/EIF2S3/NPM1/ISG20/NOP10/EIF4B/CELF2/EIF2A/FBL/TRMT112/SRSF6/EIF3M",15
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation",0.0346820809248555,3.22218741991515,0.0127877380859472,0.0100538421072006,"HLA-A/IL6ST/B2M/CCR7/IL2RG/LEF1/HLA-DRA/LGALS1/MIF/TYROBP/SELENOK/ANXA1",12
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion",0.0324189526184539,3.01192830731054,0.0131265365078735,0.0103202086700221,"HLA-A/CD69/IL6ST/B2M/CCR7/IL2RG/LEF1/HLA-DRA/LGALS1/NDFIP1/SELENOK/RIPOR2/ANXA1",13
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation",0.0393700787401575,3.65773243861759,0.0135825688248991,0.0106787456435151,"HLA-A/IL6ST/ATM/RAC2/MIF/TYROBP/NDFIP1/SELENOK/RIPOR2/ANXA1",10
"GO:1902624","GO:1902624","positive regulation of neutrophil migration",0.117647058823529,10.9301651695161,0.0135825688248991,0.0106787456435151,"RAC2/CCR7/SELENOK/RIPOR2",4
"GO:0050727","GO:0050727","regulation of inflammatory response",0.0304347826086957,2.82758620689655,0.0135825688248991,0.0106787456435151,"FOXP1/TMSB4X/IL6ST/CCR7/VAMP8/NKG7/NCF1/PRMT2/LGALS1/NDFIP1/IFI16/ASH1L/RICTOR/ANXA1",14
"GO:0070661","GO:0070661","leukocyte proliferation",0.0337078651685393,3.13167653733326,0.0135825688248991,0.0106787456435151,"HLA-A/IL6ST/ATM/BST2/RAC2/LEF1/MIF/TYROBP/NDFIP1/SELENOK/RIPOR2/ANXA1",12
"GO:0001913","GO:0001913","T cell mediated cytotoxicity",0.0819672131147541,7.61527901154809,0.0135825688248991,0.0106787456435151,"HLA-A/B2M/HLA-C/HLA-F/HLA-DRA",5
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion",0.0819672131147541,7.61527901154809,0.0135825688248991,0.0106787456435151,"S100A10/CCR7/CFL1/LEF1/CIB1",5
"GO:0110025","GO:0110025","DNA strand resection involved in replication fork processing",0.2,18.5812807881773,0.0135825688248991,0.0106787456435151,"ATM/DYNLL1/SAMHD1",3
"GO:0070482","GO:0070482","response to oxygen levels",0.0336134453781513,3.12290433414745,0.0135825688248991,0.0106787456435151,"MT-CO2/CHCHD2/ENO1/MT-ND4/TMBIM6/MDM4/MT-CYB/MT-ATP6/CYBA/CXCR4/FOS/DDIT4",12
"GO:0046651","GO:0046651","lymphocyte proliferation",0.0352564102564103,3.27554629278767,0.0155054994755249,0.0121905721303067,"HLA-A/IL6ST/ATM/RAC2/LEF1/MIF/TYROBP/NDFIP1/SELENOK/RIPOR2/ANXA1",11
"GO:0006979","GO:0006979","response to oxidative stress",0.0311004784688995,2.88943361538643,0.0158356395689328,0.0124501314323561,"FOXP1/TXN/ATM/MT-ND3/CHCHD2/CFL1/EEF2/BTG1/FOS/PPIA/SELENOK/DUSP1/ARL6IP5",13
"GO:0006935","GO:0006935","chemotaxis",0.029535864978903,2.74407100247345,0.0159985926191617,0.0125782466804849,"TMSB4X/S100A4/PPIB/RAC2/CCR7/PLP2/LEF1/CXCR4/MIF/PPIA/TYMP/DUSP1/RIPOR2/ANXA1",14
"GO:0071676","GO:0071676","negative regulation of mononuclear cell migration",0.108108108108108,10.0439355611769,0.0159985926191617,0.0125782466804849,"CD69/MIF/DUSP1/RIPOR2",4
"GO:2000515","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation",0.108108108108108,10.0439355611769,0.0159985926191617,0.0125782466804849,"CD69/LGALS1/NDFIP1/ANXA1",4
"GO:0050870","GO:0050870","positive regulation of T cell activation",0.0374531835205993,3.47964059703695,0.0159985926191617,0.0125782466804849,"HLA-A/IL6ST/B2M/CCR7/IL2RG/LEF1/HLA-DRA/LGALS1/SELENOK/ANXA1",10
"GO:1903311","GO:1903311","regulation of mRNA metabolic process",0.0307328605200946,2.85527955373883,0.0166036079518131,0.0130539155271591,"HNRNPA1/VIM/NPM1/CIRBP/ZFP36/PABPC1/TNRC6B/CELF2/ZC3HAV1/CSDE1/SRSF6/RBM3/TUT4",13
"GO:0033151","GO:0033151","V(D)J recombination",0.176470588235294,16.3952477542741,0.0172845828246552,0.0135893044915334,"ATM/BCL11B/LEF1",3
"GO:0050777","GO:0050777","negative regulation of immune response",0.0398230088495575,3.6998125463185,0.0177879825933689,0.0139850822090181,"ISG15/HLA-A/CD69/HLA-F/LGALS1/NDFIP1/IFI16/ANXA1/SAMHD1",9
"GO:0045730","GO:0045730","respiratory burst",0.1,9.29064039408867,0.0190057078910557,0.0149424694960114,"RAC2/CYBA/NCF1/SELENOK",4
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process",0.0432432432432432,4.01757422447078,0.0190057078910557,0.0149424694960114,"TMSB4X/MT-ND3/MT-ND4L/ENO1/MT-ND4/MT-ATP6/CMPK1/NDUFB1",8
"GO:0022618","GO:0022618","protein-RNA complex assembly",0.038961038961039,3.61973002367091,0.0190057078910557,0.0149424694960114,"HSP90AA1/EIF3E/ATM/EIF3L/EIF2S3/EIF4B/CELF2/SRSF6/EIF3M",9
"GO:0051592","GO:0051592","response to calcium ion",0.048951048951049,4.54786592717627,0.0190057078910557,0.0149424694960114,"CALM1/ALOX5AP/JUN/MT-CYB/FOS/DUSP1/TUBA1A",7
"GO:0060326","GO:0060326","cell chemotaxis",0.0333333333333333,3.09688013136289,0.0190057078910557,0.0149424694960114,"TMSB4X/PPIB/RAC2/CCR7/LEF1/CXCR4/MIF/PPIA/DUSP1/RIPOR2/ANXA1",11
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",0.0387931034482759,3.60412773908612,0.0192191926886173,0.0151103132876614,"GAPDH/CARD16/LTB/S100A4/BST2/CCR7/ZC3HAV1/LGALS1/NDFIP1",9
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus",0.0486111111111111,4.51628352490421,0.0192909181056802,0.015166704497223,"ISG15/HLA-A/CARD16/PCBP2/HLA-F/IFI16/SAMHD1",7
"GO:1990266","GO:1990266","neutrophil migration",0.0566037735849057,5.25885305325774,0.0199344436678387,0.0156726504550151,"PPIB/RAC2/CCR7/PPIA/SELENOK/RIPOR2",6
"GO:0002440","GO:0002440","production of molecular mediator of immune response",0.038135593220339,3.54304082825415,0.0209107197100545,0.0164402080258311,"HLA-A/B2M/BST2/IL2RG/TMBIM6/HLA-F/MIF/NDFIP1/SAMHD1",9
"GO:0071826","GO:0071826","protein-RNA complex organization",0.0375,3.48399014778325,0.0223819831429986,0.0175969294220234,"HSP90AA1/EIF3E/ATM/EIF3L/EIF2S3/EIF4B/CELF2/SRSF6/EIF3M",9
"GO:0048545","GO:0048545","response to steroid hormone",0.032069970845481,2.97950566574272,0.0229922301543258,0.0180767114645581,"FOXP1/MT-ND3/JUN/ZFP36/LBH/CYBA/FOS/PRMT2/DUSP1/DDIT4/ANXA1",11
"GO:0032102","GO:0032102","negative regulation of response to external stimulus",0.0287610619469027,2.6720868390078,0.0229922301543258,0.0180767114645581,"ISG15/HLA-A/CARD16/TMSB4X/PCBP2/HLA-F/PRMT2/MIF/NDFIP1/IFI16/ASH1L/DUSP1/SAMHD1",13
"GO:0034612","GO:0034612","response to tumor necrosis factor",0.0368852459016393,3.42687555519664,0.0239054161288509,0.0187946670201598,"FOXP1/CARD16/TMSB4X/CFL1/ZFP36/CYBA/CIB1/FOS/TUBA1A",9
"GO:0042554","GO:0042554","superoxide anion generation",0.0888888888888889,8.25834701696771,0.0239811952018013,0.018854245252788,"RAC2/CYBA/NCF1/TYROBP",4
"GO:0035455","GO:0035455","response to interferon-alpha",0.142857142857143,13.2723434201267,0.0241283312397177,0.0189699250144118,"IFITM2/BST2/IFITM3",3
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.0298507462686567,2.77332549077274,0.0241283312397177,0.0189699250144118,"HLA-A/CD69/IL6ST/B2M/FCMR/HLA-C/LEF1/HLA-F/HLA-DRA/LGALS1/NDFIP1/ANXA1",12
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response",0.0869565217391304,8.07881773399015,0.0250220285679957,0.0196725584097586,"BST2/TMBIM6/HLA-F/NDFIP1",4
"GO:0050821","GO:0050821","protein stabilization",0.036,3.34463054187192,0.0263753985957204,0.0207365908821091,"GAPDH/HSP90AA1/ATM/PPIB/NPM1/MDM4/AAK1/UXT/TYROBP",9
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus",0.0851063829787234,7.90692799496908,0.0265064383409579,0.0208396155843302,"CFL1/ZFP36/FOS/EEF1A1",4
"GO:0002200","GO:0002200","somatic diversification of immune receptors",0.0632911392405063,5.88015214815739,0.0265064383409579,0.0208396155843302,"ATM/BCL11B/LEF1/NDFIP1/SAMHD1",5
"GO:0032212","GO:0032212","positive regulation of telomere maintenance via telomerase",0.130434782608696,12.1182266009852,0.0296127327779988,0.0232818140089918,"HSP90AA1/HNRNPA1/ATM",3
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process",0.0816326530612245,7.58419624007238,0.029998179690298,0.0235848560615361,"TXN/RAC2/CYBA/NCF1",4
"GO:0140888","GO:0140888","interferon-mediated signaling pathway",0.0495867768595041,4.6069291210357,0.0307744964584324,0.0241952037367495,"ISG15/IFITM2/SP100/TXK/IFITM3/SAMHD1",6
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex",0.125,11.6133004926108,0.0310833057735968,0.0244379925767326,"HLA-A/B2M/HLA-DRA",3
"GO:0046597","GO:0046597","host-mediated suppression of symbiont invasion",0.125,11.6133004926108,0.0310833057735968,0.0244379925767326,"LY6E/IFITM2/IFITM3",3
"GO:1900037","GO:1900037","regulation of cellular response to hypoxia",0.125,11.6133004926108,0.0310833057735968,0.0244379925767326,"CHCHD2/ENO1/TMBIM6",3
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly",0.125,11.6133004926108,0.0310833057735968,0.0244379925767326,"CHMP2A/CHMP3/RIPOR2",3
"GO:2000114","GO:2000114","regulation of establishment of cell polarity",0.125,11.6133004926108,0.0310833057735968,0.0244379925767326,"CFL1/RICTOR/RIPOR2",3
"GO:0031348","GO:0031348","negative regulation of defense response",0.0319488817891374,2.96825571696124,0.0316260126223505,0.024864673896853,"ISG15/HLA-A/TMSB4X/PCBP2/HLA-F/PRMT2/NDFIP1/IFI16/ASH1L/SAMHD1",10
"GO:0006968","GO:0006968","cellular defense response",0.0769230769230769,7.14664645699129,0.0332341527452386,0.0261290090570748,"GNLY/FCMR/NCF1/TYROBP",4
"GO:0070849","GO:0070849","response to epidermal growth factor",0.0769230769230769,7.14664645699129,0.0332341527452386,0.0261290090570748,"CFL1/ZFP36/FOS/EEF1A1",4
"GO:0002443","GO:0002443","leukocyte mediated immunity",0.0266393442622951,2.47496567875313,0.034758808404849,0.0273277079330252,"HLA-A/B2M/BST2/FCMR/RAC2/VAMP8/HLA-C/NKG7/HLA-F/HLA-DRA/NCF1/TYROBP/NDFIP1",13
"GO:0045471","GO:0045471","response to ethanol",0.046875,4.35498768472906,0.0362523129856409,0.0285019155325821,"MT-CO2/EEF2/MT-ND4/MT-CYB/FOS/EEF1B2",6
"GO:2000737","GO:2000737","negative regulation of stem cell differentiation",0.115384615384615,10.7199696854869,0.0362523129856409,0.0285019155325821,"TMSB4X/LBH/N4BP2L2",3
"GO:0002228","GO:0002228","natural killer cell mediated immunity",0.0549450549450549,5.10474746927949,0.0402872764257316,0.031674242418099,"HLA-A/HLA-C/NKG7/HLA-F/TYROBP",5
"GO:0032481","GO:0032481","positive regulation of type I interferon production",0.0549450549450549,5.10474746927949,0.0402872764257316,0.031674242418099,"ISG15/GAPDH/HSP90AA1/ZC3HAV1/TYROBP",5
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus",0.0714285714285714,6.63617171006334,0.0408040426654173,0.0320805289830265,"MT-ND3/ZFP36/DDIT4/ANXA1",4
"GO:0060337","GO:0060337","type I interferon-mediated signaling pathway",0.0543478260869565,5.04926108374384,0.0412655252234003,0.0324433509881383,"ISG15/IFITM2/SP100/IFITM3/SAMHD1",5
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor",0.0353982300884956,3.28872226339422,0.0412655252234003,0.0324433509881383,"FOXP1/CARD16/TMSB4X/CFL1/ZFP36/CYBA/CIB1/FOS",8
"GO:0010592","GO:0010592","positive regulation of lamellipodium assembly",0.107142857142857,9.954257565095,0.0420804262920424,0.0330840340097996,"HSP90AA1/RAC2/CFL1",3
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process",0.0689655172413793,6.40733820281977,0.0442038337012355,0.0347534772434507,"FOXP1/BCL11B/CCR7/MIF",4
"GO:0032612","GO:0032612","interleukin-1 production",0.0441176470588235,4.09881193856853,0.0442691237503681,0.0348048089051361,"FOXP1/CARD16/CCR7/TYROBP/IFI16/ANXA1",6
"GO:0032652","GO:0032652","regulation of interleukin-1 production",0.0441176470588235,4.09881193856853,0.0442691237503681,0.0348048089051361,"FOXP1/CARD16/CCR7/TYROBP/IFI16/ANXA1",6
"GO:0019076","GO:0019076","viral release from host cell",0.103448275862069,9.61100730422966,0.0444764442793886,0.0349678062898452,"CHMP2A/CHMP3/PPIA",3
"GO:0035458","GO:0035458","cellular response to interferon-beta",0.103448275862069,9.61100730422966,0.0444764442793886,0.0349678062898452,"CALM1/IFITM2/IFI16",3
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation",0.0382513661202186,3.55379687205578,0.0452198397984367,0.0355522709638538,"CD69/ATM/LGALS1/TYROBP/NDFIP1/RIPOR2/ANXA1",7
"GO:0007004","GO:0007004","telomere maintenance via telomerase",0.0666666666666667,6.19376026272578,0.0471282592325343,0.037052688593287,"HSP90AA1/HNRNPA1/ATM/NOP10",4
"GO:1990868","GO:1990868","response to chemokine",0.0510204081632653,4.74012265004524,0.0482787601621525,0.0379572234385291,"CCR7/CIB1/CXCR4/DUSP1/RIPOR2",5
"GO:1990869","GO:1990869","cellular response to chemokine",0.0510204081632653,4.74012265004524,0.0482787601621525,0.0379572234385291,"CCR7/CIB1/CXCR4/DUSP1/RIPOR2",5
